id,idvalatvalidation,ref,title,region,subregion,hostcountry,hostcountry2,provincestate,status,type,subtype,methodology,stperiodktco2eyr,ndperiodktco2eyr,rdperiodktco2eyr,yrs,slope,creditstart,expectedaccumulated2012ktco2e,expectedaccumulated2020ktco2e,expectedaccumulated2030ktco2e,validator,hostcountryuse,kcerscp1,kcerscp2,totalissuancekcers,firstissuance,until,expectedkcers,issuancesuccess,issuancedelaymonths,voluntarycancellationskcers,firstverifier,creditbuyer,withdrawncreditbuyer,pddconsultant,firststartcomment,resubmissiondate,formersubmission,nextsubmission,hostloa,regrequest,startdatefor4weekrequestreviewpe,dateofregistration,dateofderegistration,reviewhistory,sdtoolgoldstandardccbprojectnumb,mwel,fulltimehours,gridemissionfactortco2emwh,annualeegwhreduced,forestsizeha,automaticadditionality,supportedbycdmloanscheme,investmentmus,investmentustco2,investmentuskw,annualinvestmentcontribution,irrexclcer,irrbenchmark,irrinclcer,cerpriceustco2,lastcontactwithsecretariatupdate,approvedbyndrckccers,comments,ERPA,firstcountry,firstcompany,Buyer,World Bank,creditbuyer,withdrawncreditbuyer,Yes/No,cerfomular ,cer,treat,energy1triditional2re3both4cemen,projectdeveloper,consulting,trading,sustainabilitysolutions,multiplecountries,buyers,financeexclusivelyenvironmentala,carbontrade,caronornot,buyerstatus1privatelocal2private,sector,industry,subindustry,monty,day,year
CDM10838,SGK6KMJPQ4CX7UU5NNJI7S6Z1V4EUH,9014,Hailin Dayangmu Hydropower Project,Asia & Pacific,East Asia,China,,Heilongjiang,Registered,Hydro,Run of river,AMS-I.D.,28.2,,,7,0,1-Jan-13,0,225,507,TV-Rhein,,,,,,,,,67,,,United K. (DS Energy+Platinum Partners Value Arbitrage Fund),,SinoEnergy Development New Energy,21-Mar-12,,,,1-May-12,21-Dec-12,12-Apr-13,24-Dec-12,,,,10,3344,0.842,,,,,16.89999962,601,1693.1,,5.96,10,,11.84,2013m8,,,10/19/11,United K. ,DS Energy,United K. (DS Energy+Platinum Partners Value Arbitrage Fund),,United K. (DS Energy+Platinum Partners Value Arbitrage Fund),,1,11.84000015,11.84000015,0,0,1,0,1,0,0,1,0,1,0,1,Financials,Specialty Finance,Other Financial Services,10,19,2011
CDM09385,T0J14WUR54RIFGBXWSMHA023V84M4B,7316,Pingquan Biomass-based Power Generation Project,Asia & Pacific,East Asia,China,,Hebei,Registered,Biomass energy,Agricultural residues: other kinds,ACM18,123.6,,,7,0,1-Dec-13,0,876,2113,DNV,,,,,,,,,56,,,United K. (Climate Bridge),United K. (Gazprom Marketing & Trading),Climate Bridge,5-Jan-12,,,,1-Apr-12,17-Sep-12,21-Nov-12,20-Sep-12,,,,30,6000,0.8115,,,,,34.79999924,282,1160.9,,3.74,8,8.989999771,11.84,2014m11,,,11/15/11,United K. ,Climate Bridge,United K. (Climate Bridge),,United K. (Climate Bridge),,1,11.84000015,11.84000015,0,0,1,0,0,1,0,0,0,0,1,2,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,11,15,2011
CDM11485,V3ZMZFNCTXA15691VDZME1ZWQ26M0O,8098,Inner Mongolia Alashan 20 MWp Solar Power Project,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Solar,Solar PV,ACM2,29.8,,,7,-0.200000003,1-Mar-13,0,234,533,JCI,,,,,,,,,65,,,United K. (Climate Bridge),,Climate Bridge,31-May-12,,,,1-Aug-12,12-Nov-12,8-Jan-13,13-Nov-12,,,,20,1537,0.8959,,,,,38.59999847,1295,1932.1,,6.45,8,7.619999886,11.84,2014m12,,,11/25/11,United K. ,Climate Bridge,United K. (Climate Bridge),,United K. (Climate Bridge),,1,11.84000015,11.84000015,0,0,1,0,0,1,0,0,0,0,1,2,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,11,25,2011
CDM10684,I3BRBDB84LXVHJ7TWWXYMRDB4LUFBF,8313,Sichuan Songpan Daxing Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,ACM2,58.6,,,7,0,1-May-13,0,449,1035,CCSC,,,,,,,,,63,,,United K. (Rhodia Energy),,Chengdu Yu Yang Machinery & Electricity Technology Co.,3-Mar-12,,,,1-May-12,22-Nov-12,8-Jan-13,27-Nov-12,,,,21,3849,0.7244,,,,,20.39999962,348,969.1,,7.01,10,10.31999969,11.84,2013m9,,,12/16/11,United K. ,Rhodia,United K. (Rhodia Energy),,United K. (Rhodia Energy),,1,11.84000015,11.84000015,0,0,1,0,1,0,0,0,0,0,1,1,Consumer Discretionary,Commercial Services,Other Commercial Services,12,16,2011
CDM08618,99KYTA5PHEZIHLW88ZKPR50Z5GKR2C,6423,Ningxia Hongsipu Wind Power Plant Jiaze Third Phase 49.5MW Project,Asia & Pacific,East Asia,China,,Ningxia ,Registered,Wind,Wind,ACM2,92.8,,,7,0,1-Dec-12,8,750,1679,TV-Rhein,,,,,,,,,68,,,United K. (Macquarie Bank),,Innovative Carbon Investment,23-Sep-11,,,,1-Dec-11,15-Jun-12,1-Aug-12,19-Jun-12,,,,49.5,2042,0.918,,,,,60,647,1212,,6.24,8,8.81000042,11.84,2013m11,,,12/17/11,United K. ,Macquarie Bank,United K. (Macquarie Bank),,United K. (Macquarie Bank),,1,11.84000015,11.84000015,0,0,0,0,0,0,0,0,0,0,0,2,Financials,Banking,Banks,12,17,2011
CDM10512,Z6WFDN3RXVFAQTQQ9V82QKULS7FSK9,7696,Yiliang Baishuijiang Wenjiao Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,21.8,,,7,0,1-Jan-15,0,131,349,Deloitte-TECO,,,,,,,,,43,,,United K. (Carbon Trading Capital),,AGET,28-Feb-12,,,,1-Apr-12,12-Oct-12,29-Nov-12,12-Oct-12,,,,8,4307,0.6323,,,,,7.300000191,334,910.4,,7.58,10,,11.84,2012m10,,,12/21/11,United K. ,Carbon Trading Capital,United K. (Carbon Trading Capital),,United K. (Carbon Trading Capital),,1,11.84000015,11.84000015,0,0,1,0,1,0,0,0,0,1,1,1,Financials,Asset Management,Investment Companies,12,21,2011
CDM10510,QGZDVZQDE1TIIKUGVKJ2EQ4M60DUU5,7679,Yiliang Baishuijiang Niulu Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,35.8,,,7,0,1-Jan-14,0,251,610,Deloitte-TECO,,,,,,,,,55,,,United K. (Carbon Trading Capital),,AGET,28-Feb-12,,,,1-Apr-12,12-Nov-12,8-Dec-12,12-Oct-12,,,,13,4360,0.6323,,,,,12.19999981,339,934.8,,7.44,10,10.94999981,11.84,2012m10,,,12/21/11,United K. ,Carbon Trading Capital,United K. (Carbon Trading Capital),,United K. (Carbon Trading Capital),,1,11.84000015,11.84000015,0,0,1,0,1,0,0,0,0,1,1,1,Financials,Asset Management,Investment Companies,12,21,2011
CDM10509,L2A2L4MY4UKG9IDEOI062LTLDZTKP3,7164,Yiliang Baishuijiang Liuxi Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,35.7,,,7,0,1-Jan-13,0,285,642,Deloitte-TECO,,,,,,,,,67,,,United K. (Carbon Trading Capital),,AGET,28-Feb-12,,,,1-Apr-12,3-Sep-12,2-Nov-12,6-Sep-12,,,,13,4339,0.6323,,,,,12.10000038,340,933,,7.36,10,10.84000015,11.84,2014m8,,,12/21/11,United K. ,Carbon Trading Capital,United K. (Carbon Trading Capital),,United K. (Carbon Trading Capital),,1,11.84000015,11.84000015,0,0,1,0,1,0,0,0,0,1,1,1,Financials,Asset Management,Investment Companies,12,21,2011
CDM10511,896IGF5B5DONNJR8BMKPBR7W3K5BGP,7690,Yiliang Baishuijiang Shangbaishui Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,39.5,,,7,0,1-Jan-15,0,237,633,Deloitte-TECO,,,,,,,,,43,,,United K. (Carbon Trading Capital),,AGET,28-Feb-12,,,,1-Apr-12,12-Oct-12,14-Dec-12,12-Oct-12,,,,15,4167,0.6323,,,,,13.69999981,347,913.2,,7.19,10,10.69999981,11.84,2012m10,,,12/21/11,United K. ,Carbon Trading Capital,United K. (Carbon Trading Capital),,United K. (Carbon Trading Capital),,1,11.84000015,11.84000015,0,0,1,0,1,0,0,0,0,1,1,1,Financials,Asset Management,Investment Companies,12,21,2011
CDM10495,GUMH3B7YA13IHGFFXC36KL62K8CE12,7172,Zhangbei Dahulun Phase II Wind Farm Project,Asia & Pacific,East Asia,China,,Hebei,Registered,Wind,Wind,ACM2,97.7,,,7,0,16-Sep-12,29,810,1788,DNV,,,,,,,,,71,,,United K. (Gazprom Marketing & Trading),,CPI CARBON ASSET MANAGEMENT CO.,25-Feb-12,,,,1-May-12,3-Sep-12,6-Nov-12,7-Sep-12,,,,49.5,2203,0.8959,,,,,62.29999924,638,1259.4,,6.29,8,8.920000076,11.84,2012m12,,,12/23/11,United K. ,Gazprom Marketing & Trading,United K. (Gazprom Marketing & Trading),,United K. (Gazprom Marketing & Trading),,1,11.84000015,11.84000015,0,1,0,0,0,0,0,0,0,0,0,2,Utilities,Utilities,Utility Networks,12,23,2011
CDM11574,ESG4T6Z6GLC113HW15LIAOA6R1AC4Q,7680,Inner Mongolia Shangdu 49.5MW Wind Power Project,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,114.2,,,7,0,1-Jul-13,0,858,2000,CEC,,,,,,,,,61,,,United K. (Total Gas & Power),,n.a.,15-Jun-12,,,,1-Jun-12,13-Nov-12,29-Dec-12,14-Nov-12,,,,49.5,2576,0.8959,,,,,63.79999924,559,1288.9,,6.67,8,9.649999619,11.84,2015m6,,,3/13/12,United K. ,Total Gas & Power,United K. (Total Gas & Power),,United K. (Total Gas & Power),,1,11.84000015,11.84000015,0,2,0,0,0,0,0,0,0,0,0,1,Utilities,Utilities,Utility Networks,3,13,2012
CDM11496,ZI6U7KLV50QDDD08DFYTNROLHXGUPC,8124,Zhenlai Heiyupao Windfarm Project (Phase IV),Asia & Pacific,East Asia,China,,Jilin,Registered,Wind,Wind,ACM2,98.1,,,10,0,1-Dec-12,8,793,981,CQC,,,,,,,,,68,,,United K. (CAMCO),,n.a.,1-Jun-12,,,,1-Jul-12,9-Nov-12,10-Jan-13,9-Nov-12,,,,49.5,2059,0.9636,,,,,63.09999847,643,1274.1,,6.31,8,8.319999695,11.84,2013m5,,,7/17/12,United K. ,CAMCO,United K. (CAMCO),,United K. (CAMCO),,1,11.84000015,11.84000015,0,0,1,0,0,1,0,0,0,0,1,2,Financials,Specialty Finance,Other Financial Services,7,17,2012
CDM11492,CN836JRA0IJ7O8OLNQ1BEHRQYLPDDP,7862,Zhenlai Heiyupao Windfarm Project (Phase III),Asia & Pacific,East Asia,China,,Jilin,Registered,Wind,Wind,ACM2,98.2,,,10,0,1-Dec-12,17,794,982,CQC,,,,,,,,,68,,,United K. (CAMCO),,n.a.,1-Jun-12,,,,1-Jul-12,25-Oct-12,25-Nov-12,29-Oct-12,,,,49.5,2057,0.9636,,,,,62.70000076,638,1266.2,,6.33,8,8.340000153,11.84,2013m1,,,7/17/12,United K. ,CAMCO,United K. (CAMCO),,United K. (CAMCO),,1,11.84000015,11.84000015,0,0,1,0,0,1,0,0,0,0,1,2,Financials,Specialty Finance,Other Financial Services,7,17,2012
CDM05105,EEPEJDI4T5D3IOUGVNTXTHSQZIXDBW,3978,Jiangxi Donggu Hydropower Project,Asia & Pacific,East Asia,China,,Jiangxi,Registered,Hydro,New dam,ACM2,36.1,,,7,0,1-Jan-11,72,361,722,DNV,,,,,,,,,91,,,United K. (Natsource),,Hunan CDM Project Service Center,7-May-09,,,,1-Aug-08,15-Sep-10,18-Nov-10,16-Dec-10,,,,16,2707,,,,,,,,,,7.9,10,10.11999989,12,2012m12,,5.3W/m2,6/15/08,United K. ,Natsource,United K. (Natsource),,United K. (Natsource),,1,12,12,0,0,0,0,0,0,0,0,1,0,0,2,Financials,Asset Management,Investment Management,6,15,2008
CDM08121,H0TS48F3GZ3CK1MWH6RDI8Q01NX0MF,6625,60 MW Kinangop Wind Park Project,Africa,East Africa,Kenya,,Western,Registered,Wind,Wind,ACM2,121,,,7,0,1-Oct-12,30,999,2210,JCI,,,,,,,,,70,,,United K. (JP Morgan+Ecosecurities),,JP Morgan,1-Jul-11,,,,9-Mar-11,9-Jul-12,7-Sep-12,9-Jul-12,,,,60,3083,0.7525,,,,,148,1223,2466.8,,9.61,11.59,3.349999905,12,2015m5,,,2/12/10,United K. ,JP Morgan,United K. (JP Morgan+Ecosecurities),,United K. (JP Morgan+Ecosecurities),,1,12,12,0,0,0,0,0,0,0,1,0,0,0,2,Financials,Institutional Financial Svcs,Institutional Brokerage,2,12,2010
CDM06958,89Q47491D27QMS6VFC2262X7YAAY7Q,4977,Coke Dry Quenching Waste Heat Recovery for 50MW Power Generation Project in Guangxi Liuzhou Iron and Steel (Group) Company,Asia & Pacific,East Asia,China,,Guangxi,Registered,EE own generation,Iron & steel heat,ACM12,231.2,,,10,0,25-Jul-12,101,1951,2312,SGS,,,,,,,,,72,,,United K. (Climate Change Capital),,CERI eco Technology,29-Sep-10,,,,1-Mar-10,25-Jul-12,28-Sep-12,25-Jul-12,,,,60,4922,0.788,,,,,78,337,1299.8,,9.74,13,13.72999954,12.04,2012m11,,,10/15/08,United K. ,Climate Change Capital,United K. (Climate Change Capital),,United K. (Climate Change Capital),,1,12.03999996,12.03999996,0,0,0,0,0,0,0,0,0,0,0,1,Financials,Asset Management,Investment Management,10,15,2008
CDM06353,T5SQL4N0MKOUI73N88EY5WLOFM8925,8472,Low Temperature Waste Heat Power Generation Project in Pingyin Sunnsy Cement Corporation Limited,Asia & Pacific,East Asia,China,,Shandong,Registered,EE own generation,Cement heat,ACM12,90.7,,,10,0,1-Jan-13,0,726,907,KFQ,,,,,,,,,67,,,United K. (FC2E),,CDM Center of Excellence,29-Apr-10,,,,1-Feb-09,30-Nov-12,12-Jan-13,4-Dec-12,,,,18,5639,0.8936,,,,,20.29999924,223,1126.1,,6.03,12,15.5,12.08,2013m6,,,4/15/08,United K. ,FC2E,United K. (FC2E),,United K. (FC2E),,1,12.07999992,12.07999992,0,0,0,0,0,0,0,0,0,0,0,1,Business consulting and others,Environmental Services,consulting,4,15,2008
CDM04928,ABEOCBMI93BJ773DQMLGDIIBODQQZ5,4420,"Pure-low Temperature Waste Heat Recovery for Power Generation (12MW) in Hunan Cement Co., Ltd. of Zhaoshan Xinxing Group (ZSHN)",Asia & Pacific,East Asia,China,,Hunan,Registered,EE own generation,Cement heat,ACM12,61.6,,,10,0,10-May-11,101,595,616,DNV,,,,,,,,,87,,,United K. (Natsource),,B-road International Investment Management,14-Mar-09,,,,1-Jan-09,2-Feb-11,26-Mar-11,10-May-11,,Request,,10.60000038,6768,0.8593,,,,,10.5,171,994.2,,6.46,12,16.98999977,12.08,2011m12,,,10/8/08,United K. ,Natsource,United K. (Natsource),,United K. (Natsource),,1,12.07999992,12.07999992,0,0,0,0,0,0,0,0,1,0,0,2,Financials,Asset Management,Investment Management,10,8,2008
CDM04933,3IL1ZG1FSD1VDKMNGRDONEC6GEYTB4,4169,"Pure-low Temperature Waste Heat Recovery for Power Generation (9MW) in Changsha Pingtang Cement Co., Ltd.",Asia & Pacific,East Asia,China,,Hunan,Registered,EE own generation,Cement heat,ACM12,49.2,,,10,0,5-May-11,82,475,492,DNV,,,,,,,,,87,,,United K. (Natsource),,B-road International Investment Management,17-Mar-09,,,,1-Jan-09,25-Jan-11,12-Mar-11,5-May-11,,Request,,8.600000381,6653,0.8593,,,,,7.699999809,158,901.1,,6.24,12,17.34000015,12.08,2011m11,,,10/8/08,United K. ,Natsource,United K. (Natsource),,United K. (Natsource),,1,12.07999992,12.07999992,0,0,0,0,0,0,0,0,1,0,0,2,Financials,Asset Management,Investment Management,10,8,2008
CDM04929,HQIPV55MD9Z0X7ATU9IZQRJQWPL0B5,4010,"Pure-low Temperature Waste Heat Recovery for Power Generation (10MW) in Hunan Liuyang Cement Co., Ltd. of Zhaoshan Xinxing Group (ZSLY)",Asia & Pacific,East Asia,China,,Hunan,Registered,EE own generation,Cement heat,ACM12,57,,,10,0,1-Jul-11,85,542,570,DNV,,,,,,,,,85,,,United K. (Natsource),,B-road International Investment Management,14-Mar-09,,,,1-Jan-09,21-Jun-11,15-Aug-11,21-Jun-11,,,,9.800000191,6768,0.8593,,,,,9.199999809,161,937.3,,6.07,12,17.26000023,12.08,2012m5,,,10/18/08,United K. ,Natsource,United K. (Natsource),,United K. (Natsource),,1,12.07999992,12.07999992,0,0,0,0,0,0,0,0,1,0,0,2,Financials,Asset Management,Investment Management,10,18,2008
CDM03133,2LZDSFVAT45DUSKL46SWSHIJQ2XBOZ,5427,Gansu Anxi Xiangyang Wind Power Project,Asia & Pacific,East Asia,China,,Gansu,Registered,Wind,Wind,ACM2,97.9,,,7,0,21-Nov-11,98,893,1872,TV-SD,CCER ver. (3),,,,,,,,81,,,United K. (EDF Trading),,China Fulin Windpower Development Corporation,8-Jan-08,,,,1-Jan-08,16-Nov-11,30-Dec-11,21-Nov-11,,,,49.5,2002,0.9891,,,,,46.90000153,479,947.5,,7.18,8,9.710000038,12.26,2015m4,,CCER for 16/02/08 to 20/11/11 by CEPREI,2/15/08,United K. ,EDF Trading,United K. (EDF Trading),,United K. (EDF Trading),,1,12.26000023,12.26000023,0,3,0,0,0,0,0,0,0,0,0,2,Utilities,Utilities,Integrated Utilities,2,15,2008
CDM06058,TGMURJWT4HBXDQ703V1ZS36DZQ02GW,5382,Heilongjiang Yilan Hezuolinchang Wind Power Project,Asia & Pacific,East Asia,China,,Heilongjiang,Registered,Wind,Wind,ACM2,57.6,,,7,0,2-Dec-11,62,524,1100,DNV,,,,,,,,,80,,,United K. (EDF Trading),,Longyuan (Beijing) Carbon Asset Management Technology Co.,9-Feb-10,,CDM02585,,1-Jan-08,2-Dec-11,26-Jan-12,2-Dec-11,,,,24.70000076,2273,,,,,,29.10000038,505,1181.1,,6.54,8,10.86999989,12.26,2015m4,,Same as rejected Ref=2062,4/10/08,United K. ,EDF Trading,United K. (EDF Trading),,United K. (EDF Trading),,1,12.26000023,12.26000023,0,3,0,0,0,0,0,0,0,0,0,2,Utilities,Utilities,Integrated Utilities,4,10,2008
CDM04177,G90ZAJGPF835R7S9SOFG0WQ4L8SFH5,2647,"Methane Recovery Project of Fuyu Huihai Alcohol Co., Ltd.",Asia & Pacific,East Asia,China,,Jilin,Registered,Methane avoidance,Waste water,AMS-I.D.+AMS-III.H.,68.3,,,10,0,12-Jan-10,203,683,683,JCI,,139,,139,16-Jan-13,31-Dec-12,203,68%,37,,ERM CVS,n.a.,Japan (Energy Initiative Japan),"Uniufa Energy Technology Co., E&E Solutions",11-Sep-08,,,,1-Dec-08,8-Jun-09,12-Aug-09,12-Jan-10,,Correction 2,,1.5,6067,,,,,,1.5,21,974.3,#REF!,8.2,12,52.29999924,12.37,2014m2,,,6/28/08,United K. ,Macquarie Bank,n.a.,,n.a.,Japan (Energy Initiative Japan),1,12.36999989,12.36999989,0,0,0,0,0,0,0,0,0,0,0,2,Financials,Banking,Banks,6,28,2008
CDM08160,MDTAZJHMXXUU927250D2O70X5UY6DN,6098,Fuqing Jiaru Wind Power Phase II Project,Asia & Pacific,East Asia,China,,Fujian,Registered,Wind,Wind,ACM2,88.4,,,7,0,30-May-12,52,760,1644,JQA,CCER val.(3),,,,,,,,74,,,United K. (Ecosecurities),,Ecosecurities,12-Jul-11,,,,1-Sep-11,25-Apr-12,22-Jun-12,2-May-12,,,,48,2262,0.8141,,,,,63.5,718,1323,,6.67,8,8.550000191,12.43,2012m7,,,4/27/10,United K. ,EcoSecurities,United K. (Ecosecurities),,United K. (Ecosecurities),,1,12.43000031,12.43000031,0,0,1,0,1,0,0,0,0,1,1,3,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,4,27,2010
CDM09181,O30R7ZELE9QC26X3QBDOA0OGHWZIBA,7318,Maoming ZhongÕao First Phase Wind Power Project,Asia & Pacific,East Asia,China,,Guangdong,Registered,Wind,Wind,ACM2,68.5,,,7,0,1-Oct-12,17,566,1252,TV-SD,,,,,,,,,70,,,United K. (Arreon Carbon UK),,Arreon Carbon UK,2-Dec-11,,,,1-Dec-11,17-Sep-12,22-Nov-12,18-Sep-12,,,,49.5,1751,0.7906,,,,,58.40000153,852,1179.1,,6.44,8,8.699999809,12.44,2013m1,,,10/31/08,United K. ,Arreon Carbon UK,United K. (Arreon Carbon UK),,United K. (Arreon Carbon UK),,1,12.43999958,12.43999958,0,0,0,0,0,1,0,0,1,1,1,2,Financials,Asset Management,Investment Companies,10,31,2008
CDM05611,4JTBKWDX499I7O59PJ3TUTVO5ZEUSD,5711,Heilongjiang Wangyunfeng Wind Power Project,Asia & Pacific,East Asia,China,,Heilongjiang,Registered,Wind,Wind,ACM2,123.4,,,7,0,31-Jan-12,113,1101,2336,BV Cert,,72,,72,4-Jul-13,31-Dec-12,113,64%,17,,DNV,United K. (Total Gas & Power),,Longyuan (Beijing) Carbon Asset Management Technology Co.,12-Sep-09,,,,1-Jan-10,22-Jan-12,23-Mar-12,31-Jan-12,,,,49.29999924,2435,1.028,,,,,63.20000076,512,1281.5,#REF!,6.81,8,10.39000034,12.44,2013m9,,,4/6/09,United K. ,Total Gas & Power,United K. (Total Gas & Power),,United K. (Total Gas & Power),,1,12.43999958,12.43999958,0,2,0,0,0,0,0,0,0,0,0,1,Utilities,Utilities,Utility Networks,4,6,2009
CDM07109,GXNOKE9HY82HENTQYFFMIV91CKPQQU,5581,Putian Dongqiao Wind Farm Project,Asia & Pacific,East Asia,China,,Fujian,Registered,Wind,Wind,ACM2,93.4,,,7,0,23-Dec-11,78,843,1777,TV-Rhein,,,,,,,,,79,,,United K. (Cambridge Funds Investment),,Beijing Keji Consulting,12-Nov-10,,,,1-Sep-10,20-Dec-11,3-Feb-12,23-Dec-11,,,,48,2389,0.7968,,,,,72.5,776,1509.6,,6.49,8,8.5,12.44,2012m3,,,5/8/09,United K. ,Cambridge Funds Investment,United K. (Cambridge Funds Investment),,United K. (Cambridge Funds Investment),,1,12.43999958,12.43999958,0,0,1,0,0,0,0,0,0,0,1,2,Financials,Asset Management,Investment Companies,5,8,2009
CDM06093,XCLGPDSDGP1X9VS0GFQD08YOIODFT4,5706,Inner Mongolia Datang International Zhuozi Phase IV Wind Farm Project,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,106.3,,,7,0,2-Feb-12,97,948,2012,TV-Rhein,,,,,,,,,78,,,United K. (Morgan Stanley),,Eco-Tec Asia,16-Feb-10,,,,1-Jul-10,21-Jan-12,23-Mar-12,2-Feb-12,,,,49.5,2260,0.9502,,,,,63.79999924,600,1288.7,,6.59,8,9.720000267,12.44,2017m2,,,8/3/09,United K. ,Morgan Stanley,United K. (Morgan Stanley),,United K. (Morgan Stanley),,1,12.43999958,12.43999958,0,0,0,0,0,0,0,0,0,0,0,2,Financials,Institutional Financial Svcs,Institutional Brokerage,8,3,2009
CDM05673,XJKWAB00OQUPHPPOL2QQUFKND7NWOY,5567,Inner Mongolia Beijing Energy Shangdu Jiqingliang Wind Farm II,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,114.2,,,7,0,3-Jan-12,114,1028,2171,TV-Rhein,CCER val.(3),95,,95,9-Sep-13,31-Dec-12,114,84%,21,,BV Cert,United K. (Morgan Stanley),,Eco-Tec Asia,6-Oct-09,,,,1-Jan-11,16-Dec-11,2-Mar-12,3-Jan-12,,,,49.5,2428,0.9502,,,,,60.59999847,530,1223.8,#REF!,5.96,8,9.399999619,12.44,2013m9,,,8/7/09,United K. ,Morgan Stanley,United K. (Morgan Stanley),,United K. (Morgan Stanley),,1,12.43999958,12.43999958,0,0,0,0,0,0,0,0,0,0,0,2,Financials,Institutional Financial Svcs,Institutional Brokerage,8,7,2009
CDM05674,Q4WRDU82NEYN2KMHK7GYVGARA1A28N,5287,Inner Mongolia Jinjie Baiyun Phase I Wind Farm project,Asia & Pacific,East Asia,China,,Inner Mongolia,Registered,Wind,Wind,ACM2,119.2,,,7,0,13-Oct-11,145,1100,2293,TV-Rhein,,53,,53,5-Nov-12,20-May-12,72,74%,13,,CQC,United K. (Morgan Stanley),,Eco-Tec Asia,6-Oct-09,,,,1-Oct-09,10-Oct-11,9-Dec-11,13-Oct-11,,,,49.5,2535,0.9502,,,,,69.40000153,582,1402.6,#REF!,6.41,8,9.56000042,12.44,2012m11,,,8/7/09,United K. ,Morgan Stanley,United K. (Morgan Stanley),,United K. (Morgan Stanley),,1,12.43999958,12.43999958,0,0,0,0,0,0,0,0,0,0,0,2,Financials,Institutional Financial Svcs,Institutional Brokerage,8,7,2009
CDM06590,HW1WRIUXVW8YYY7V8R7KRB81M5XAIV,4895,Fuqing Zeqi Wind Farm Project,Asia & Pacific,East Asia,China,,Fujian,Registered,Wind,Wind,ACM2,96.5,,,7,0,15-Jun-11,149,922,1887,BV Cert,,,,,,,,,86,,,United K. (Cambridge Funds Investment),,Beijing Keji Consulting,30-Jun-10,,,,1-Mar-10,10-Jun-11,13-Aug-11,15-Jun-11,,,,48,2414,0.8325,,,,,7,73,146.7,,6.84,8,9.460000038,12.44,2012m11,,,8/7/09,United K. ,Cambridge Funds Investment,United K. (Cambridge Funds Investment),,United K. (Cambridge Funds Investment),,1,12.43999958,12.43999958,0,0,1,0,0,0,0,0,0,0,1,2,Financials,Asset Management,Investment Companies,8,7,2009
CDM05447,ENYEX2E2XWS4BNAGHIMQ5XVLUM75OG,3743,Hebei Weichang Zhuzixia Wind Power Project,Asia & Pacific,East Asia,China,,Hebei,Registered,Wind,Wind,ACM2,112.1,,,7,0,30-Nov-10,234,1131,2253,CEC,,173,,173,22-May-12,31-Dec-12,234,74%,18,,BV Cert,United K. (Total Gas & Power),,Longyuan (Beijing) Carbon Asset Management Technology Co.,1-Aug-09,,,,1-Oct-09,28-May-10,5-Oct-10,30-Nov-10,,Request,,49.5,2383,0.8935,,,,,55.59999847,496,1122.6,#REF!,7.51,8,11.35999966,12.44,2013m9,,,10/1/09,United K. ,Total Gas & Power,United K. (Total Gas & Power),,United K. (Total Gas & Power),,1,12.43999958,12.43999958,0,2,0,0,0,0,0,0,0,0,0,1,Utilities,Utilities,Utility Networks,10,1,2009
CDM06315,VJVYGAXZRYT2T2KRG9N59KPUUWH01P,5064,Hebei Xiqiaoliang Farm Phase I Project,Asia & Pacific,East Asia,China,,Hebei,Registered,Wind,Wind,ACM2,100.4,,,7,0,15-Aug-11,139,942,1946,BV Cert,,88,,88,21-Jan-13,30-Apr-12,71,124%,18,,SGS,United K. (Shell Trading),,CWEME,17-Apr-10,,,,1-Aug-10,1-Aug-11,5-Oct-11,15-Aug-11,,,,49.5,2134,0.9502,,,,,66.40000153,661,1340.8,#REF!,6.01,8,9.06000042,12.44,2013m1,,,10/3/09,United K. ,Shell Trading,United K. (Shell Trading),,United K. (Shell Trading),,1,12.43999958,12.43999958,0,1,0,0,0,0,0,0,0,0,0,2,Energy,"Oil, Gas & Coal",Exploration & Production,10,3,2009
